cid,submittedVideoUrl,text,label,translated_text,translated_text_formal
7.346575680924141e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,"mungkin banyak yg salah ngartiin, tp justru tujuan perduli kesehatan mental, ke psikolog itu ya biar kuat, biar ga gampang tumbang, kalo dipikir2 orang yang bundir karena masalah ini itu, mentalnya(1)",1.0,"mungkin banyak yg salah ngartiin, tp justru tujuan perduli kesehatan mental, ke psikolog itu ya biar kuat, biar ga gampang tumbang, kalo dipikir2 orang yang bundir karena masalah ini itu, mentalnya(1)","Mungkin banyak yang salah ngartiin, tp justru tujuan perduli kesehatan mental, ke psikolog itu ya biar sayaat, biar ga gampang tumbang, Kaklo dipikir2 orang yang bundir Kakrena masalah ini itu, mentalnya(1)"
7.350276630570862e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,"setuju, gak usah minta cobaan nya dikurangin, gw selalu minta bahu gw dan badan gw kuat sama allah, thats it, feel the pain !",0.0,"setuju, gak usah minta cobaan nya dikurangin, gw selalu minta bahu gw dan badan gw kuat sama allah, thats it, feel the pain !","Setuju, gak usah minta cobaan nya disayarangin, gw selalu minta bahu gw dan badan gw sayaat sama allah, thats it, feel the pain !"
7.346715147682022e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,"bapak gw meninggal, trus gw kena phk adek gw masuk rs, gw jadi tulang punggung disaat berdekatan kalo mikirin mental health gak hidup keluarga gw",1.0,"bapak gw meninggal, trus gw kena phk adek gw masuk rs, gw jadi tulang punggung disaat berdekatan kalo mikirin mental health gak hidup keluarga gw","Bapak gw meninggal, trus gw kena phk adek gw masuk rs, gw jadi tulang punggung disaat berdeKaktan Kaklo mikirin mental health gak hidup keluarga gw"
7.346286701876282e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,"yaahh dari mindset sendiri sihh, karena pikiran itu mempengaruhi semua, ketika kita bilang gak bisa maka kita tidak bisa. so buat dirimu terbiasa dgn masalah",1.0,"yaahh dari mindset sendiri sihh, karena pikiran itu mempengaruhi semua, ketika kita bilang gak bisa maka kita tidak bisa. so buat dirimu terbiasa dgn masalah","Yaahh dari mindset sendiri sihh, Kakrena pikiran itu mempengaruhi semua, ketiKak kita bilang gak bisa maKak kita tidak bisa. so buat dirimu terbiasa dengan masalah"
7.346291367545652e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,“lose streak 10x” wah mental gw kena,0.0,“lose streak 10x” wah mental gw kena,“lose streak 10x” wah mental gw kena
7.451109836501517e+18,https://www.tiktok.com/@khalidibrahimoriginal/video/7320948680704478470,hidup bukan tentang bagaimana kamu mengubah persekitaranmu tapi tntang bagaimana persekitaran mengubahmu,1.0,Hidup bukan tentang bagaimana Anda mengubah lingkungan Anda tetapi bagaimana lingkungan mengubah Anda,Hidup buKakn tentang bagaimana Anda mengubah lingsayangan Anda tetapi bagaimana lingsayangan mengubah Anda
7.340433630097933e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kemarin saya ke psikolog, tapi kok berasa belum plong ya, banyak yang belum terjawab...ujung-ujungnya kita cari jawaban dan penyelesaian sendiri",1.0,"kemarin saya ke psikolog, tapi kok berasa belum plong ya, banyak yang belum terjawab...ujung-ujungnya kita cari jawaban dan penyelesaian sendiri","Kemarin saya ke psikolog, tapi kok berasa belum plong ya, banyak yang belum terjawab...ujung-ujungnya kita cari jawaban dan penyelesaian sendiri"
7.329141427099534e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ngingetin orang gini, tapi ternyata aku yang kaya gini",1.0,"ngingetin orang gini, tapi ternyata aku yang kaya gini","Ngingetin orang gini, tapi ternyata asaya yang Kakya gini"
7.471803365098751e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ketika kita sedihh kan harus menangis tapi sering kali di tahan karna malu tapi kalo kita nonton semacam flim² sedih ngebantu gak sih dok,0.0,Ketika kita sedih menangis tetapi sering kali itu pemalu tetapi jika kita menontonnya agak menyedihkan untuk membantu,KetiKak kita sedih menangis tetapi sering Kakli itu pemalu tetapi jiKak kita menontonnya agak menyedihKakn untuk membantu
7.329180919176201e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak maaf mau tanya apakah seorang psikolog atau seorang konselor itu bisa membantu permasalahan dirinya sendiri yang sedang di hadapi?,1.0,kak maaf mau tanya apakah seorang psikolog atau seorang konselor itu bisa membantu permasalahan dirinya sendiri yang sedang di hadapi?,Kakk maaf mau tanya apaKakh seorang psikolog atau seorang konselor itu bisa membantu permasalahan dirinya sendiri yang sedang di hadapi?
7.329155054002718e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"emosi itu harus di ekspresikan.. tapi, aku kalau bahagia nangis, kalau terharu nangis, kalau marah nangis, kalau nangis ya nangis. emosi aku cma nangs",0.0,"emosi itu harus di ekspresikan.. tapi, aku kalau bahagia nangis, kalau terharu nangis, kalau marah nangis, kalau nangis ya nangis. emosi aku cma nangs","Emosi itu harus di ekspresiKakn.. tapi, asaya Kaklau bahagia nangis, Kaklau terharu nangis, Kaklau marah nangis, Kaklau nangis ya nangis. emosi asaya cma nangs"
7.329374469184488e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi enak dipendem lah,soalnya kalo cerita juga gak ada yg denger",1.0,"tapi enak dipendem lah,soalnya kalo cerita juga gak ada yg denger","Tapi enak dipendem lah,soalnya Kaklo cerita juga gak ada yang denger"
7.33661671218181e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tpi dok ssh bgt tau ngasih tau sesuatu itu ke org krna pasti ad yg ngebuat kita jdi nyesal krna ngasih tau,1.0,Tetapi Dok SSH Bgt tahu apa yang harus dilakukan dengan orang -orang karena fakta bahwa kami melakukannya.,Tetapi Dok SSH Bgt tahu apa yang harus dilasayaKakn dengan orang -orang Kakrena fakta bahwa Kakmi melasayaKaknnya.
7.329270411879187e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tpi terkadang ada beberapa alasan yang membuat kita mendam dok,1.0,Tapi terkadang ada beberapa alasan yang membuat kita berlabuh,Tapi terKakdang ada beberapa alasan yang membuat kita berlabuh
7.329382123008312e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"bener juga sih, tp kadang kita mikir “lah diungkapkan pun ga ada yg bisa ngerasain” jd dipendam sendiri aja mungkin lebih baik.",1.0,"bener juga sih, tp kadang kita mikir “lah diungkapkan pun ga ada yg bisa ngerasain” jd dipendam sendiri aja mungkin lebih baik.","Bener juga sih, tp Kakdang kita mikir “lah diungKakpKakn pun ga ada yang bisa ngerasain” jd dipendam sendiri aja mungkin lebih baik."
7.329501669086086e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,brobat ke psikolog bisa pke bpjs gasih??,1.0,brobat ke psikolog bisa pke bpjs gasih??,Brobat ke psikolog bisa pke bpjs gasih??
7.329248684602967e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,masalahnya keluarga ku ga mau tau kak.. dari kecil kebiasaan mendem emosi. alhasil sekarang dalam kondisi ngurung diri dikamar.. dan takut ketemu ortu. bahkan sampai di tahap nunduk dan sebisa-,1.0,masalahnya keluarga ku ga mau tau kak.. dari kecil kebiasaan mendem emosi. alhasil sekarang dalam kondisi ngurung diri dikamar.. dan takut ketemu ortu. bahkan sampai di tahap nunduk dan sebisa-,Masalahnya keluarga saya ga mau tau Kakk.. dari kecil kebiasaan mendem emosi. alhasil seKakrang dalam kondisi ngurung diri diKakmar.. dan tasayat ketemu ortu. bahKakn sampai di tahap nunduk dan sebisa-
7.329125761514751e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"banyak dipendam, banyak luka, banyak yg berontak di dalam hati. tapi tidak bisa diungkapkan. jadinya setiap ada masalah sedikit aja langsung nethink",1.0,"banyak dipendam, banyak luka, banyak yg berontak di dalam hati. tapi tidak bisa diungkapkan. jadinya setiap ada masalah sedikit aja langsung nethink","Banyak dipendam, banyak luKak, banyak yang berontak di dalam hati. tapi tidak bisa diungKakpKakn. jadinya setiap ada masalah sedikit aja langsung nethink"
7.329862237861348e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,sebenernya gamau mendam cuman gatau cara ngeluarin perasaannya,1.0,sebenernya gamau mendam cuman gatau cara ngeluarin perasaannya,Sebenernya gamau mendam cuman gatau cara ngeluarin perasaannya
7.346595134085039e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,andai ada psikolog yg bisa konsul gratis,1.0,andai ada psikolog yg bisa konsul gratis,Andai ada psikolog yang bisa konsul gratis
7.329169403131168e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku cerita nya selalu ke diri sendiri,1.0,aku cerita nya selalu ke diri sendiri,Asaya cerita nya selalu ke diri sendiri
7.329170168872846e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"cara gw ngatasin pas emosi diem ato ngga tidur, trus kalo ngga gw cari kesibukan dikampus atau lainnya biar jadi lupa. tpi akhirnya malah tumbang",0.0,"cara gw ngatasin pas emosi diem ato ngga tidur, trus kalo ngga gw cari kesibukan dikampus atau lainnya biar jadi lupa. tpi akhirnya malah tumbang","Cara gw ngatasin pas emosi diem ato ngga tidur, trus Kaklo ngga gw cari kesibuKakn diKakmpus atau lainnya biar jadi lupa. tpi akhirnya malah tumbang"
7.329521616173008e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak maaf, aku dari kecil udau di ajarkan untuk menyimpan rasa emosional entah marah, sedih, senang. jadi sampai dewasa susah buat eress my feeling.",1.0,"kak maaf, aku dari kecil udau di ajarkan untuk menyimpan rasa emosional entah marah, sedih, senang. jadi sampai dewasa susah buat eress my feeling.","Kakk maaf, asaya dari kecil udau di ajarKakn untuk menyimpan rasa emosional entah marah, sedih, senang. jadi sampai dewasa susah buat eress my feeling."
7.329150994187716e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kak tapi aku selalu takut buat cerita apapun, even itu ke temen deket aku",1.0,"kak tapi aku selalu takut buat cerita apapun, even itu ke temen deket aku","Kakk tapi asaya selalu tasayat buat cerita apapun, even itu ke temen deket asaya"
7.330038964278265e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"pernah bgt nahan nangis pdhl udh mau keluar air mata ini,trs kepikiran klo misal saat itu jg nangis bkl dibilang baper",1.0,"pernah bgt nahan nangis pdhl udh mau keluar air mata ini,trs kepikiran klo misal saat itu jg nangis bkl dibilang baper","Pernah bgt nahan nangis pdhl udh mau keluar air mata ini,trs kepikiran klo misal saat itu jg nangis bkl dibilang baper"
7.329333574989497e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"mohon dijawab kak, aku sering memendam emosi, entah marah ataupun sedih di saat kejadian. tapi waktu aku sendirian, aku luapin sendiri, nangis sejadi",0.0,"mohon dijawab kak, aku sering memendam emosi, entah marah ataupun sedih di saat kejadian. tapi waktu aku sendirian, aku luapin sendiri, nangis sejadi","Mohon dijawab Kakk, asaya sering memendam emosi, entah marah ataupun sedih di saat kejadian. tapi waktu asaya sendirian, asaya luapin sendiri, nangis sejadi"
7.329814318995277e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku ragu mau cerita, padahal aslinya aku perlu bantuan ngga harus saran tp didenger aja aku dah seneng",1.0,"aku ragu mau cerita, padahal aslinya aku perlu bantuan ngga harus saran tp didenger aja aku dah seneng","Asaya ragu mau cerita, padahal aslinya asaya perlu bantuan ngga harus saran tp didenger aja asaya dah seneng"
7.32916449334223e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tpi kdng cerita juga ga bisa ngatasin masalah kak, orang² kdng cuma sekedar pengen tau, jdi lbh sering memendam",1.0,"Tetapi ceritanya juga tidak mungkin untuk masalah masalahnya,","Tetapi ceritanya juga tidak mungkin untuk masalah masalahnya,"
7.329262102702409e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku gadibolehin nangis, katanya ngontrol emosi itu dg cara ga nangis wkwk",0.0,"aku gadibolehin nangis, katanya ngontrol emosi itu dg cara ga nangis wkwk","Asaya gadibolehin nangis, Kaktanya ngontrol emosi itu dg cara ga nangis wkwk"
7.330074440670397e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bener banget,1.0,bener banget,Bener banget
7.337251527834502e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi mau diceritakan ke siapa????????????,1.0,tapi mau diceritakan ke siapa????????????,Tapi mau diceritaKakn ke siapa????????????
7.329283146372744e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,yallah mudahkan rezeki aku untuk lanjut s2 psikolog,1.0,Yallah memudahkan saya untuk membuat lebih banyak psikolog,Yallah memudahKakn saya untuk membuat lebih banyak psikolog
7.329180897108936e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku suka memendam semuanya sendiri, tapi gk semuanya di pendem harus ada bagian masing2 buat bagi ke orang lain biar semuanya gak di tampung pikiran",1.0,"aku suka memendam semuanya sendiri, tapi gk semuanya di pendem harus ada bagian masing2 buat bagi ke orang lain biar semuanya gak di tampung pikiran","Asaya suKak memendam semuanya sendiri, tapi gk semuanya di pendem harus ada bagian masing2 buat bagi ke orang lain biar semuanya gak di tampung pikiran"
7.329527984917415e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"bisa konsultasi online gaa siih, butuh bgt psikolog online daripada dipendam sendiri",1.0,"bisa konsultasi online gaa siih, butuh bgt psikolog online daripada dipendam sendiri","Bisa konsultasi online gaa siih, butuh bgt psikolog online daripada dipendam sendiri"
7.33104020844608e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku open konseling online kok, cek di link bio ku ya",1.0,"aku open konseling online kok, cek di link bio ku ya","Asaya open konseling online kok, cek di link bio saya ya"
7.329370975182177e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,apakah sabar memendam emosi? apakah memendam emosi sabar? kdg kita mau luapin emosiii tp disuruh sabar mulu.,1.0,Apakah sabar dengan emosi? Apa emosi kesabaran? Kami ingin menjadi emosional dan kami diberitahu untuk bersabar.,ApaKakh sabar dengan emosi? Apa emosi kesabaran? Kami ingin menjadi emosional dan Kakmi diberitahu untuk bersabar.
7.361782857785066e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,of course,1.0,Tentu saja,Tentu saja
7.410184087719347e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"my favorite words..""im fine""",1.0,"Kata -kata favorit saya .. ""Saya baik -baik saja""","Kata -Kakta favorit saya .. ""Saya baik -baik saja"""
7.329198321498818e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"gabissaaa,uda terbiasaa mendem semuaanya",1.0,"gabissaaa,uda terbiasaa mendem semuaanya","Gabissaaa,uda terbiasaa mendem semuaanya"
7.329124868611622e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak thank you so much selalu bikin edukasi buat anak anak yang butuh konsul tapi terhalang biaya,1.0,kak thank you so much selalu bikin edukasi buat anak anak yang butuh konsul tapi terhalang biaya,Kakk thank you so much selalu bikin eduKaksi buat anak anak yang butuh konsul tapi terhalang biaya
7.329129121211106e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,tapi gmn klo lingkungan atau situasi memaksa kita untuk memendam.,1.0,tapi gmn klo lingkungan atau situasi memaksa kita untuk memendam.,Tapi gmn klo lingsayangan atau situasi memaksa kita untuk memendam.
7.329182658235778e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,aku bangettttt jadinya justru berdampak selalu ngungkit masalah yg udh lalu,1.0,aku bangettttt jadinya justru berdampak selalu ngungkit masalah yg udh lalu,Asaya bangettttt jadinya justru berdampak selalu ngungkit masalah yang udh lalu
7.331180714962404e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"apapun masalahnya, nangis solusinya",0.0,"apapun masalahnya, nangis solusinya","Apapun masalahnya, nangis solusinya"
7.334010718989469e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"klo mau cerita pun, kesiapa?",1.0,"klo mau cerita pun, kesiapa?","Klo mau cerita pun, kesiapa?"
7.330177740399773e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi semakin aku meluapkan emosi , aku semakin marah semakin menjadi-jadi",0.0,"tapi semakin aku meluapkan emosi , aku semakin marah semakin menjadi-jadi","Tapi semakin asaya meluapKakn emosi , asaya semakin marah semakin menjadi-jadi"
7.329741177938593e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi kadang abis cerita kaya berasa oversharing,jadi kayak duh harusnya ga cerita begini malah jadi kayak berdosa bgt gitu.",1.0,"tapi kadang abis cerita kaya berasa oversharing,jadi kayak duh harusnya ga cerita begini malah jadi kayak berdosa bgt gitu.","Tapi Kakdang abis cerita Kakya berasa oversharing,jadi Kakyak duh harusnya ga cerita begini malah jadi Kakyak berdosa bgt gitu."
